cust_id,tot_income,tot_age,tot_cust_years,tot_children,female_ind,single_ind,married_ind,separated_ind,ca_resident_ind,ny_resident_ind,tx_resident_ind,il_resident_ind,az_resident_ind,oh_resident_ind,ck_acct_ind,sv_acct_ind,cc_acct_ind,ck_avg_bal,sv_avg_bal,cc_avg_bal,ck_avg_tran_amt,sv_avg_tran_amt,cc_avg_tran_amt,q1_trans_cnt,q2_trans_cnt,q3_trans_cnt,q4_trans_cnt
17719910,7550.4,15,4,2,1,1,0,0,0,0,0,1,0,0,1,1,1,530.260028169014,1162.9691830985917,2314.9571830985915,13.390422535211268,8.131901408450704,20.35056338028169,20,19,16,16
19077156,0.0,14,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0.0,3650.428,0.0,0.0,-0.1061904761904762,0.0,3,4,8,6
24536484,23646.6,74,2,2,1,0,1,0,0,0,1,0,0,0,1,1,1,135.20982558139534,214.59593023255815,332.7483139534884,-2.0434883720930235,23.637308139534884,-18.39131395348837,50,54,46,22
20444985,44104.5,41,8,4,0,0,0,0,1,0,0,0,0,0,1,0,1,5984.423409836066,0.0,4759.716786885246,-108.94622950819672,0.0,30.031311475409836,87,52,24,20
14990591,34114.3,33,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1707.7647876106196,3024.308654867257,0.0,-15.976991150442478,190.00510619469026,0.0,3,3,47,60
21812896,40497.6,46,9,1,1,1,0,0,1,0,0,0,0,0,1,1,1,508.37442857142855,623.697119047619,35.602380952380955,5.180321428571428,4.824946428571429,1.444047619047619,102,22,25,19
16354056,4506.6,56,5,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0.0,2464.758,0.0,0.0,35.16854166666667,0.0,18,13,8,9
14988204,15792.7,79,9,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23164880,2645.5,76,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0.0,2050.67555,2470.4927,0.0,38.33994,57.92378,24,26,30,20
28622454,2611.6,30,9,1,0,1,0,0,1,0,0,0,0,0,1,0,1,899.1073170731707,0.0,334.2173170731707,13.088658536585365,0.0,9.559621951219512,8,8,34,32
29987694,0.0,20,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27264840,8862.0,62,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8854.875,0.0,0.0,30.357373737373738,0.0,0.0,96,3,0,0
19078416,5065.2,90,10,1,1,0,1,0,0,0,0,0,0,0,1,1,1,506.53108,1643.6032977777777,1114.702648888889,0.3280888888888889,1.9261777777777778,-0.08084444444444444,39,32,122,32
13631730,27649.0,59,9,2,0,0,1,0,1,0,0,0,0,0,1,1,1,549.38379375,471.4912125,1739.3215,-0.074375,-38.83309375,-64.59965625,19,13,111,17
23176338,8076.2,31,6,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1774.6011165644172,0.0,1392.9702085889571,35.09524539877301,0.0,42.63738650306748,70,45,31,17
27264880,40436.0,34,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20439210,27060.0,32,8,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0.0,8206.878,0.0,0.0,178.829,0.0,3,3,3,31
25902719,7598.3,45,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,19617.65325,652.47425,0.0,19.01144696969697,20.556568181818182,0.0,6,11,105,10
23173482,5950.5,49,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2801.38,0.0,0.0,2927.03,1,0,0,0
21813136,86093.8,55,8,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1849.5174590163933,307.8649180327869,1990.9694426229507,19.285464480874317,6.571737704918033,8.418513661202185,117,24,19,23
24538518,33474.6,21,4,2,0,1,0,0,1,0,0,0,0,0,1,1,0,2197.0521582733813,2929.2258992805755,0.0,-59.25257553956835,-0.31007913669064746,0.0,42,55,37,5
31359212,7293.3,22,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,208.3109433962264,0.0,415.47169811320754,-0.610817610062893,0.0,-6.087735849056604,101,14,25,19
24525018,117624.6,60,8,4,1,0,1,0,1,0,0,0,0,0,1,0,1,410.2629213483146,0.0,457.805393258427,-15.937078651685393,0.0,147.15944943820224,25,28,15,21
25893276,12927.4,53,10,0,0,1,0,0,0,0,0,0,0,0,1,1,1,25837.005441176472,419.9162470588235,12470.236470588236,0.5617294117647059,9.72035294117647,73.47646470588235,108,28,18,16
27250400,116754.0,49,4,4,1,0,0,0,1,0,0,0,0,0,1,0,1,4373.3834375,0.0,3443.875625,-4.4771527777777775,0.0,49.01173611111111,115,11,11,7
28625163,9304.5,34,4,4,0,0,1,0,1,0,0,0,0,0,1,0,1,458.1675,0.0,625.1575,2.415590909090909,0.0,14.406287878787879,112,16,4,0
27258760,0.0,16,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13023.753073619631,0.0,5017.351067484663,-56.31006134969325,0.0,26.92484662576687,85,43,17,18
13626140,18040.0,28,7,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0.0,7173.52,0.0,0.0,347.561025,0.0,3,3,3,31
16356864,1574.0,91,11,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27266100,47462.0,22,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2402.888,0.0,0.0,-8.112929292929293,0.0,0.0,38,61,0,0
27258840,34330.0,38,8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29975616,14559.6,44,14,0,1,1,0,0,0,0,0,0,0,0,1,1,1,6975.7963,472.7789333333333,1541.0288888888888,-3.097611111111111,1.5850055555555556,2.724011111111111,76,55,22,27
14989216,19342.4,66,6,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,867.6467415730338,2222.656213483146,0.0,32.18012359550562,60.9396404494382,20,24,19,26
27266180,33436.0,23,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14997862,158572.7,60,7,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1939.444,0.0,0.0,-84.4121212121212,0.0,0.0,89,10,0,0
13625770,86055.0,51,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,2802.2379,0.0,1423.97325,-52.099775,0.0,-149.76723333333334,3,43,51,23
25895556,912.8,79,6,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8049.662068965517,4084.6107931034485,641.3793103448276,31.758974137931034,12.240336206896552,7.577637931034483,21,19,30,46
19084772,84145.6,57,7,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23178412,4334.6,31,6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1084.793,0.0,0.0,74.30543434343434,0.0,0.0,99,0,0,0
14990173,13140.6,62,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,7269.23635359116,2430.0995801104973,4710.49723756906,-52.30085635359116,42.71144751381215,-198.82262983425414,9,100,5,67
14995332,9955.0,67,7,2,1,0,1,0,0,0,0,0,0,1,1,0,1,325.9709357142857,0.0,5354.262921428572,-15.863678571428572,0.0,-93.41967857142858,111,9,8,12
21814272,0.0,17,5,1,1,1,0,0,0,1,0,0,0,0,1,1,1,5426.717365384616,92.25307692307692,763.1857115384615,-10.540391025641025,2.3921153846153844,2.3133846153846154,72,57,11,16
16358736,7609.8,44,4,3,0,1,0,0,0,0,0,0,0,0,1,1,0,692.823731707317,703.081756097561,0.0,-1.9195934959349594,22.541056910569107,0.0,3,80,30,10
24533658,29296.8,42,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,554.44,0.0,0.0,3.2977777777777777,0.0,0.0,0,0,99,0
24533046,14486.4,28,5,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1116.0,0.0,0.0,-331.8915,0,0,0,12
17724811,22167.6,37,4,2,1,1,0,0,0,1,0,0,0,0,1,1,1,11506.469489361702,485.00436879432624,253.04964539007094,15.91436170212766,11.755602836879433,-1.8648581560283688,86,20,7,28
21799792,17173.0,71,4,1,0,0,1,0,1,0,0,0,0,0,1,1,1,5070.013631067961,378.7554077669903,487.21708737864077,-8.261679611650486,-4.338359223300971,-11.765029126213593,17,25,25,36
19087460,18162.2,51,1,3,0,0,1,0,0,1,0,0,0,0,1,1,1,2919.97390052356,727.8356492146597,2036.995272251309,-2.1918324607329844,0.7707329842931937,-1.8557591623036649,9,22,27,133
16352820,3567.1,43,3,3,1,1,0,0,0,0,0,0,0,0,1,1,1,2204.5674905660376,141.16358490566037,1188.6792452830189,-38.02691823899371,2.5849056603773586,-42.264150943396224,9,9,96,45
13629110,43737.0,67,7,1,0,0,1,0,1,0,0,0,0,0,1,0,1,411.40044,0.0,961.86748,-12.161333333333333,0.0,85.88702,116,12,9,13
27249780,111776.0,35,7,2,1,0,0,1,0,0,0,0,0,0,1,1,1,4214.489019230769,1113.9010384615385,2300.426378205128,-16.688589743589745,-10.085961538461538,41.684871794871796,56,51,44,5
24527538,6154.2,30,7,2,1,1,0,0,0,0,0,0,0,1,1,1,1,2480.4565217391305,47.57141304347826,249.4504347826087,-50.01775,0.04817391304347826,14.46320652173913,21,25,21,25
21808640,100887.8,41,4,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0.0,874.829090909091,785.4545454545455,0.0,-3.64775,-36.634204545454544,3,9,16,16
24525090,13923.0,55,3,3,1,0,1,0,1,0,0,0,0,0,1,1,0,188.36796992481203,161.59714285714287,0.0,-3.4183458646616542,-3.2801804511278196,0.0,38,38,45,12
21804928,81606.2,42,5,1,1,1,0,0,1,0,0,0,0,0,1,0,1,12712.722589285715,0.0,188.03571428571428,-12.156964285714286,0.0,-13.125,99,0,0,13
19079872,0.0,16,8,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,27233.36,0.0,0.0,1.6054166666666667,0.0,3,9,7,5
28621992,1602.9,54,4,1,1,0,1,0,0,0,0,0,0,0,1,1,1,883.8955357142858,11.910267857142857,1493.4739285714286,-0.09928571428571428,0.2465892857142857,24.348660714285714,24,35,27,26
29987232,5372.4,24,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7808.739,0.0,0.0,-6.138382352941177,12,4,6,12
24542136,37666.8,72,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,620.7371223021582,1270.431654676259,0.0,2.9101942446043165,-16.25517985611511,0.0,54,51,3,31
21800032,40378.0,57,10,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,1426.991,0.0,0.0,31.455181818181817,0.0,5,7,5,5
23175386,6393.6,31,6,1,1,0,1,0,1,0,0,0,0,0,1,1,0,147.6826,1195.9458,0.0,47.419625,27.81485,0.0,49,15,7,9
24537852,15021.0,21,4,2,1,1,0,0,1,0,0,0,0,0,1,0,0,4495.16,0.0,0.0,-166.03636363636363,0.0,0.0,99,0,0,0
25894017,5187.6,64,11,1,1,0,0,1,0,0,0,0,0,0,1,1,0,23327.043219512194,383.6345365853659,0.0,64.11072357723577,14.837097560975609,0.0,107,7,4,5
16350612,4847.8,30,9,3,1,1,0,0,0,0,0,0,0,0,1,0,0,4716.426,0.0,0.0,49.167848101265825,0.0,0.0,0,0,4,75
31345780,0.0,15,7,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,4437.59,0.0,0.0,-3.38075,0.0,9,10,11,10
25900705,0.0,22,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1703.1366,578.7268142857143,420.7142857142857,58.32085714285714,15.732314285714287,3.442857142857143,104,3,5,28
31343618,235257.8,56,6,2,1,0,0,1,0,0,0,1,0,0,1,1,1,7746.395373134328,9272.482835820896,1197.3705970149254,-34.36253731343284,55.12363184079602,28.014726368159202,27,30,117,27
24534180,7963.2,20,3,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1104.132,163.49466666666666,211.63466666666667,34.53478787878788,15.805890909090909,-14.587745454545454,81,53,16,15
31346493,0.0,15,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,2612.19,0.0,0.0,44.361363636363635,0.0,5,8,5,4
29980742,29733.0,28,7,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1958.5527216494845,1315.843793814433,61.99135051546392,-20.09443298969072,-0.7464329896907217,8.843773195876288,24,29,24,20
16357176,4600.9,54,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,3486.675,0.0,0.0,-64.1180808080808,0.0,0.0,6,93,0,0
13627960,18663.0,40,10,4,0,0,1,0,0,0,0,0,0,0,1,1,0,573.2869411764706,4003.624705882353,0.0,0.12326470588235294,113.65405882352941,0.0,9,7,9,9
23165186,32396.6,49,5,2,1,0,0,1,0,0,0,0,0,0,1,1,1,9650.511565217392,259.24747826086957,770.9965217391305,-12.263673913043478,19.99095652173913,113.6885,10,14,9,13
14994056,13279.2,69,9,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,737.865,0.0,0.0,933.273,3,2,0,0
13629550,15746.0,31,1,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,3133.233,0.0,0.0,158.2396896551724,0.0,3,3,10,13
25895176,3589.3,74,11,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1693.4715849056604,114.78792452830189,2600.043471698113,49.67081761006289,5.945283018867925,29.841471698113207,42,34,39,44
17718805,14930.5,66,3,2,1,0,1,0,0,0,0,0,0,0,1,1,1,3396.4460721649484,1709.3703711340206,678.1958762886597,17.8030412371134,14.49618556701031,8.530927835051546,7,25,29,133
14988182,69885.2,48,8,2,1,1,0,0,1,0,0,0,0,0,1,1,1,25198.164650602408,4742.6739759036145,7571.385542168675,-185.70435542168676,249.23038554216868,-686.7469879518072,6,6,19,135
25906329,0.0,19,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,979.767,0.0,0.0,67.72311111111111,0.0,15,3,0,0
23176644,41334.1,60,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5391.633,0.0,0.0,179.8616818181818,5,5,6,6
23173380,14685.6,49,5,0,0,1,0,0,1,0,0,0,0,0,1,1,1,132.41135593220338,639.9646610169492,902.215593220339,37.28690677966102,23.520084745762713,16.267423728813558,38,30,21,29
28628691,1568.1,42,2,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2014.93125,176.8125,758.1925,-5.452630681818182,3.9188579545454547,6.401698863636364,117,13,18,28
19076232,8895.6,67,7,1,0,0,1,0,0,0,0,0,0,0,1,1,1,184.69620967741935,69.71640322580645,1374.6280645161291,0.12978494623655915,-0.1528494623655914,-0.27564516129032257,119,18,21,28
19085612,12607.0,27,6,2,1,0,1,0,1,0,0,0,0,0,1,1,0,187.5718,1593.977,0.0,0.039,0.702625,0.0,49,15,7,9
23171136,24933.1,62,8,1,1,0,1,0,0,0,0,0,0,0,1,1,1,3283.500416,3652.299264,483.68432,11.187912,11.994952,35.1342,32,29,42,22
13633420,32700.0,54,4,2,1,0,0,0,0,0,1,0,0,0,1,1,1,210.75642857142856,175.185,2935.335155844156,-9.097402597402597,-9.911225108225109,-42.044948051948055,128,43,27,33
14994969,21267.4,44,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0,5136.493,0.0,0.0,-312.1517575757576,0.0,0.0,42,22,35,0
13627710,24344.0,33,3,3,1,0,1,0,0,0,0,1,0,0,1,1,1,433.687375,2043.7387037037038,2688.6995462962964,-0.9337962962962963,99.1269074074074,-2.807023148148148,130,15,19,52
17716517,32734.0,52,9,3,1,0,0,1,0,0,0,0,0,0,1,1,1,18702.249923076924,232.25087179487178,776.2547179487179,20.7915811965812,4.667692307692308,24.22517094017094,21,32,32,32
24540372,22717.8,68,6,2,1,0,0,0,0,1,0,0,0,0,1,1,1,654.6767213114754,301.9934426229508,1402.9339890710382,-21.778360655737703,21.101519125683062,-1.4156775956284153,115,11,27,30
14996355,26104.1,24,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0,755.608,0.0,0.0,-34.36606060606061,0.0,0.0,38,61,0,0
29996274,64946.2,53,9,0,1,1,0,0,0,1,0,0,0,0,1,0,1,2920.5886994219654,0.0,6400.477722543353,-18.53549132947977,0.0,2.5970404624277457,111,21,23,18
29985670,25267.0,75,5,0,1,0,1,0,0,0,0,0,0,0,1,1,1,904.622706185567,3484.188742268041,2767.5257731958764,-0.5680927835051547,7.698896907216495,-2.417525773195876,7,25,29,133
21812256,54311.4,23,5,1,1,0,0,1,1,0,0,0,0,0,1,0,1,5785.53624,0.0,344.981,-12.121526666666666,0.0,-3.231,7,13,12,118
24526422,31321.8,20,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,346.85854054054056,0.0,1717.9592432432432,7.145729729729729,0.0,33.107686486486486,143,42,0,0
20451420,12451.5,87,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,4493.958,0.0,0.0,-38.94444444444444,0.0,0.0,99,0,0,0
14989909,26227.3,61,11,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14989766,0.0,17,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20443140,22708.5,68,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21814416,25997.4,44,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23178514,102351.5,63,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1086.983,0.0,0.0,68.96565656565656,0.0,0.0,89,10,0,0
21808624,0.0,15,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19083568,18613.0,39,9,4,1,0,1,0,1,0,0,0,0,0,1,0,1,7619.2508333333335,0.0,99.40233333333333,-2.828148148148148,0.0,2.1803703703703703,45,52,11,0
29978652,0.0,20,12,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,3365.684,0.0,0.0,-3.6156363636363635,0.0,4,6,4,8
19082140,6193.6,19,4,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3998.8566,525.346,719.9090666666667,2.4425454545454546,1.0712121212121213,-0.47054545454545454,81,53,16,15
19081160,0.0,18,3,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0,1855.3145,124.41,0.0,3.488125,0.5229166666666667,11,12,13,12
16358592,2780.6,21,6,3,1,1,0,0,0,1,0,0,0,0,1,1,1,2643.2184065934066,84.71604395604396,617.7001978021977,-14.99467032967033,-0.1992857142857143,-6.063076923076923,120,9,20,33
17723485,71126.9,51,8,3,1,0,1,0,0,0,0,0,1,0,1,0,1,4906.6978125,0.0,6469.0675,45.05104166666667,0.0,15.085555555555555,76,47,10,11
17725422,34902.4,63,4,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29975550,13860.0,82,12,0,1,1,0,0,0,0,0,1,0,0,1,1,1,483.01470762711864,523.1289788135593,5296.999245762712,3.0935169491525425,1.6052372881355932,11.909487288135594,139,34,29,34
24540732,11037.6,23,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,263.2654901960784,306.0070588235294,2.2745098039215685,-19.03544,0.79876,0.0,6,13,17,14
21810048,10886.2,19,7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,7339.550197183099,1518.7502535211268,60.84507042253521,-5.385225352112676,2.2925352112676056,1.8309859154929577,11,18,23,19
17716673,10173.8,14,6,2,0,1,0,0,0,0,0,1,0,0,1,0,1,16251.370566666666,0.0,688.7937,12.368416666666667,0.0,22.04675,9,16,18,17
16360956,1920.7,83,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,446.925,0.0,0.0,0.7729292929292929,0.0,0.0,0,13,67,19
24536898,22608.0,33,1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,2810.44,0.0,0.0,-105.82007070707071,0.0,0.0,71,28,0,0
29978608,67487.2,51,9,5,0,0,0,0,1,0,0,0,0,0,1,0,1,21093.004786764704,0.0,2605.4143088235296,-4.2640441176470585,0.0,-5.143316176470588,37,30,53,16
21802992,19320.6,37,10,2,1,0,1,0,0,0,0,0,0,0,1,1,1,381.4599642857143,515.7869642857142,116.52875,6.218571428571429,5.04475,-0.5474404761904762,108,16,21,23
29992556,123851.2,43,13,2,0,0,1,0,0,0,0,1,0,0,1,0,0,9753.617,0.0,0.0,-64.63828282828283,0.0,0.0,99,0,0,0
25892003,8304.9,36,3,2,1,0,0,1,0,1,0,0,0,0,1,0,1,2188.5264107142857,0.0,8403.214285714286,43.013392857142854,0.0,-7.25,73,26,0,69
31338811,44348.6,40,0,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1716.9541304347827,194.93608695652173,63.82608695652174,-14.479782608695652,-4.558405797101449,-7.246376811594203,6,6,77,49
17724564,10791.3,78,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,7598.027,0.0,0.0,36.21111111111111,0.0,0.0,99,0,0,0
21802176,26650.0,69,12,1,0,1,0,0,0,0,0,0,0,0,1,0,1,5222.907911392405,0.0,1583.5809113924051,-10.540841772151898,0.0,4.577525316455696,48,56,37,17
14988578,54380.7,49,9,4,1,0,1,0,0,0,0,0,0,0,1,0,1,11077.904620689655,0.0,526.211908045977,-939.0882413793104,0.0,246.68079310344828,77,4,3,3
16357896,2761.1,51,11,3,0,1,0,0,0,0,0,0,0,1,1,1,1,3110.521329113924,1380.1485569620254,105.20430379746836,-44.85645569620253,32.45075949367089,7.555822784810126,16,17,22,24
23163826,0.0,22,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1864.774182857143,420.8747142857143,705.7992,29.25445714285714,14.383571428571429,19.10290857142857,61,51,40,23
23163622,90772.1,59,5,1,0,0,1,0,1,0,0,0,0,0,1,0,1,11674.153581081082,0.0,1616.4139864864865,-65.89905405405405,0.0,68.67906081081081,115,18,8,7
14998324,11268.4,54,4,2,1,1,0,0,0,0,0,0,0,0,1,0,1,4364.491760869565,0.0,1030.6487608695652,-206.75460869565217,0.0,39.98658695652174,25,91,11,11
27261340,45442.0,53,4,2,1,0,1,0,0,0,0,1,0,0,1,1,0,1465.7725945945947,433.1688648648649,0.0,-5.507837837837838,0.47135135135135137,0.0,48,23,37,3
25893143,3403.3,37,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,809.815,0.0,0.0,80.65627272727272,4,8,5,5
31357855,5322.2,88,8,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1044.9965217391305,515.1863768115942,0.0,17.61942028985507,12.264057971014493,7,14,22,26
29980808,57140.6,62,12,1,0,0,1,0,1,0,0,0,0,0,1,0,0,6937.728,0.0,0.0,13.55039393939394,0.0,0.0,31,39,29,0
20448270,32469.0,54,8,2,1,1,0,0,1,0,0,0,0,0,1,0,1,5393.192451428571,0.0,3178.486765714286,-66.94017142857143,0.0,-10.7224,24,117,20,14
25904866,4915.1,59,6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,13845.3121125,1159.76109375,458.387,43.3944125,13.321575,20.6093375,35,64,27,34
28612731,528.6,84,4,1,0,1,0,0,0,1,0,0,0,0,1,1,1,95.35069148936171,215.2404255319149,230.6466489361702,3.7957978723404255,4.380691489361702,-2.467712765957447,109,27,23,29
17721847,23446.8,32,9,4,1,0,1,0,0,1,0,0,0,0,1,0,1,15896.638865853658,0.0,1433.7917987804879,0.9658536585365853,0.0,13.526798780487805,115,17,14,18
24525432,0.0,17,7,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,882.7,0.0,0.0,72.29088461538461,0.0,8,4,8,6
29975176,21564.4,71,11,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1624.8300410958905,369.97746575342467,4230.783383561644,-7.671981735159817,1.961904109589041,2.6658721461187214,131,26,32,30
17712955,34512.4,42,8,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1246.047,0.0,0.0,47.85739726027397,16,21,20,16
25906006,634.4,25,7,0,1,1,0,0,1,0,0,0,0,0,1,1,1,7526.88894375,4890.37185,544.6235,31.940725,9.2770125,15.68544375,30,37,70,23
19081804,58310.0,31,1,4,0,0,0,1,0,0,0,0,0,0,1,1,1,12200.914666666667,1009.546962962963,2053.7507407407406,-2.2058024691358025,-1.6074074074074074,-5.109506172839506,7,10,17,47
24524982,66924.0,67,5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,3062.3,0.0,0.0,-73.88868421052632,14,7,6,11
24541254,67255.2,54,2,3,1,0,0,0,0,0,0,0,0,1,1,1,1,3836.177205882353,443.36867647058824,237.1764705882353,-130.08108823529412,11.991573529411765,-55.88235294117647,91,14,3,28
25897133,4263.0,69,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20451120,54904.5,70,7,2,0,0,1,0,0,1,0,0,0,0,1,1,1,418.92216666666667,1262.898962962963,2203.8985,-2.029938271604938,21.919382716049384,-26.350925925925925,113,14,18,17
14993891,46063.6,39,9,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1429.3648255813953,1065.678941860465,844.3348837209302,11.033023255813953,60.78359302325581,226.2565465116279,16,27,27,16
25895480,1098.4,85,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,12476.120589285714,1184.0406428571428,0.0,36.375018181818184,18.249727272727274,0.0,11,14,18,12
28612542,3261.3,58,8,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,906.49,0.0,0.0,30.174,0.0,5,7,5,5
31354543,69499.1,46,6,0,1,1,0,0,0,0,1,0,0,0,1,1,1,274.1566666666667,440.47050925925925,564.3912037037037,-2.131574074074074,6.3718055555555555,-4.699212962962963,129,25,29,33
17722861,12156.3,42,9,2,1,1,0,0,0,0,0,0,1,0,1,0,1,1444.6938461538462,0.0,1558.772,29.137097902097903,0.0,19.12520979020979,113,9,15,6
25894378,0.0,20,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27269120,0.0,17,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8245.825,0.0,0.0,69.07,0.0,0.0,10,14,11,26
27267040,11544.0,18,5,0,0,1,0,0,0,0,1,0,0,0,1,1,1,8000.392281081081,4732.228783783784,3717.1306216216217,-7.899189189189189,20.631351351351352,-3.2065405405405407,24,20,16,125
19076456,39485.6,41,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1283.58,0.0,0.0,0.84025,0.0,3,5,15,17
28612479,7807.8,66,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,2926.3,0.0,0.0,-8.424921052631579,14,7,6,11
24539292,53164.8,45,3,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0.0,627.5032258064516,2006.5838709677419,0.0,1.6366774193548388,-407.4709677419355,3,3,3,22
23169198,42274.8,62,8,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.0,1422.1868387096774,3961.34,0.0,8.17867741935484,36.92946774193548,48,4,4,6
20447730,151765.5,55,2,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0.0,4104.114,17340.0,0.0,-155.6523076923077,-319.89371794871795,3,22,17,36
31346240,0.0,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,884.5,0.0,0.0,6.257254901960784,0.0,14,21,7,9
